File	chunk	chunk_Start	chunk_End	words_Chunk	words_per_second	syllable_count	syllables_per_second
por037	1	0	23.980408163265306	84	3.502859477124183	239	9.966469226579521
por038	1	0	24.32	82	3.3717105263157894	236	9.703947368421053
por039	1	0	20.427755102040816	75	3.6714753836317136	229	11.210238171355499
por040	1	0	21.681632653061225	81	3.7358810240963853	234	10.792545180722891
por041	1	0	21.47265306122449	79	3.679098236009732	232	10.804440389294403
por042	1	0	28.31673469387755	83	2.931128920664207	237	8.369609086715867
por043	1	0	27.663673469387756	82	2.9641761095372994	236	8.531043437204909
por044	1	0	23.301224489795917	81	3.4762121636771304	234	10.042390695067265
por045	1	0	19.304489795918368	77	3.9887094046008116	231	11.966128213802435
por046	1	0	32.70530612244898	82	2.5072384185303513	237	7.2465305511182105
por047	1	0	27.245714285714286	93	3.4133808724832213	248	9.10234899328859
por048	1	0	25.02530612244898	81	3.236723643006263	236	9.43045407098121
spa001	1	0	33.72408163265306	102	3.024544926413633	257	7.620667118512781
spa002	1	0	36.649795918367346	98	2.673957590876693	253	6.903176229508197
spa003	1	0	38.00816326530612	100	2.6310137457044673	255	6.709085051546392
spa004	1	0	43.12816326530612	103	2.3882306178073898	256	5.93579648697759
spa005	1	0	24.058775510204082	85	3.5330143865363732	238	9.892440282301845
spa006	1	0	29.02204081632653	89	3.066634788478848	244	8.407403240324033
spa007	1	0	36.4669387755102	98	2.6873656876790832	252	6.9103689111747855
spa008	1	0	30.17142857142857	86	2.850378787878788	241	7.9876893939393945
spa009	1	0	37.12	100	2.6939655172413794	254	6.842672413793104
spa010	1	0	35.47428571428571	95	2.6779961340206184	250	7.047358247422681
spa011	1	0	38.89632653061224	103	2.648064976494292	258	6.633017125587643
spa012	1	0	58.04408163265306	116	1.998481098109811	269	4.634408753375338
spa013	1	0	31.764897959183674	92	2.8962787828947367	247	7.77587890625
spa014	1	0	34.2465306122449	99	2.890803775743707	253	7.387609649122807
spa015	1	0	25.808979591836735	89	3.448412196356275	242	9.376581477732794
spa016	1	0	22.386938775510203	82	3.662850058343057	236	10.54186114352392
spa017	1	0	27.350204081632654	84	3.0712750716332375	237	8.665383237822349
spa018	1	0	28.656326530612244	93	3.2453566545123063	247	8.619388103919782
spa019	1	0	36.1534693877551	100	2.7659862716763004	253	6.9979452673410405
spa020	1	0	31.373061224489796	90	2.868703164029975	245	7.809247502081599
spa021	1	0	38.55673469387755	113	2.9307461043360434	268	6.950796070460704
spa022	1	0	26.488163265306124	85	3.2089805226824457	240	9.060650887573964
spa023	1	0	20.784	80	3.849114703618168	232	11.162432640492687
spa024	1	0	29.204897959183672	85	2.9104707066189626	239	8.183558810375672
spa025	1	0	24.790204081632652	81	3.2674196522655428	235	9.479550842992625
spa026	1	0	26.070204081632653	90	3.4522169338677355	244	9.35934368737475
spa027	1	0	26.070204081632653	81	3.1069952404809618	236	9.05247995991984
spa028	1	0	35.735510204081635	94	2.630436769005848	248	6.939875730994151
spa029	1	0	20.244897959183675	77	3.8034274193548385	230	11.360887096774192
spa030	1	0	21.707755102040817	76	3.501052948255114	229	10.549225330926594
spa031	1	0	50.651428571428575	114	2.250676895306859	269	5.3108077617328515
spa032	1	0	46.31510204081633	106	2.2886703327693176	260	5.613719684151156
spa033	1	0	22.282448979591837	78	3.500512895662368	231	10.366903575615474
spa034	1	0	22.987755102040815	83	3.610617897727273	238	10.353338068181818
spa035	1	0	21.89061224489796	82	3.7458979713603817	236	10.78087708830549
spa036	1	0	23.536326530612246	83	3.526463651498335	238	10.112028301886792
spa037	1	0	30.56326530612245	83	2.7156784188034186	237	7.754407051282051
spa038	1	0	26.88	84	3.125	238	8.854166666666668
spa039	1	0	25.626122448979594	88	3.4339959225280325	243	9.482511467889907
spa040	1	0	19.017142857142858	78	4.1015625	231	12.146935096153845
spa041	1	0	18.703673469387756	74	3.956442039106145	228	12.190118715083798
spa042	1	0	43.57224489795918	104	2.3868405275779376	258	5.921200539568345
spa043	1	0	36.67591836734694	95	2.59025551994302	250	6.816461894586895
spa044	1	0	29.41387755102041	89	3.0257826376554173	243	8.261406527531083
spa045	1	0	40.46367346938776	94	2.32307133634603	249	6.153667688831504
spa046	1	0	21.942857142857143	80	3.6458333333333335	234	10.6640625
spa047	1	0	26.932244897959183	93	3.4531098448108635	248	9.208292919495635
spa048	1	0	27.036734693877552	84	3.106884057971014	238	8.802838164251208
spa049	1	0	21.524897959183672	78	3.6237105582524274	231	10.731758191747574
spa050	1	0	23.3534693877551	82	3.5112555928411635	237	10.148385067114095
spa051	1	0	19.957551020408165	79	3.9584015052356016	233	11.674779123036648
spa052	1	0	34.037551020408166	97	2.8497937452033764	251	7.374208557175748
spa053	1	0	25.782857142857143	85	3.296764184397163	240	9.308510638297872
spa054	1	0	25.835102040816327	83	3.2126832659251767	237	9.17356547017189
spa055	1	0	22.17795918367347	81	3.652274734982332	234	10.55101590106007
spa056	1	0	20.950204081632652	79	3.770846321695761	232	11.073877805486285
spa057	1	0	22.517551020408163	80	3.5527842227378192	234	10.39189385150812
spa058	1	0	29.544489795918366	84	2.84316976127321	238	8.05564765694076
spa059	1	0	21.91673469387755	80	3.6501787842669846	232	10.585518474374256
spa060	1	0	21.080816326530613	77	3.6526099752168526	230	10.910393432465924
spa061	1	0	36.70204081632653	104	2.833629893238434	259	7.056828291814947
spa062	1	0	30.824489795918367	86	2.789989406779661	241	7.818458686440678
spa063	1	0	22.49142857142857	80	3.5569105691056913	233	10.359502032520325
spa064	1	0	24.502857142857142	92	3.754664179104478	247	10.080457089552239
spa065	1	0	22.608	78	3.4501061571125264	231	10.217622080679405
spa066	1	0	21.91673469387755	79	3.6045515494636473	233	10.631145709177593
spa067	1	0	35.160816326530615	89	2.531226783060921	243	6.911102340267458
spa068	1	0	22.543673469387755	77	3.4155924101969872	231	10.246777230590961
spa069	1	0	20.976326530612244	82	3.9091687422166874	235	11.203105541718555
spa070	1	0	24.346122448979592	85	3.49131571888412	239	9.816758315450644
tha001	1	0	29.1265306122449	96	3.295964125560538	251	8.617572869955156
tha002	1	0	33.01877551020408	102	3.0891515031645573	257	7.783450356012659
tha003	1	0	25.18204081632653	81	3.216578060165975	234	9.292336618257261
tha004	1	0	29.466122448979593	87	2.9525432180851063	242	8.212821365248226
tha005	1	0	25.364897959183672	80	3.1539649845520086	234	9.225347579814624
tha006	1	0	33.436734693877554	93	2.7813720703124996	248	7.416992187499999
tha007	1	0	30.30204081632653	90	2.9700969827586206	245	8.085264008620689
tha008	1	0	28.708571428571428	91	3.169785031847134	246	8.568869426751592
tha009	1	0	20.506122448979593	78	3.8037420382165603	232	11.313694267515924
tha010	1	0	22.517551020408163	84	3.73042343387471	239	10.613942865429234
tha011	1	0	31.791020408163266	86	2.705166392769104	241	7.580756984387839
tha012	1	0	26.070204081632653	82	3.1453532064128256	237	9.090837925851703
tha013	1	0	34.29877551020408	91	2.6531559405940595	246	7.1722677075399845
tha014	1	0	44.8	98	2.1875	253	5.647321428571429
tha015	1	0	31.42530612244898	89	2.8321124272651703	244	7.7644430590191185
urd001	1	0	48.457142857142856	116	2.393867924528302	270	5.5719339622641515
urd002	1	0	32.13061224489796	93	2.8944359756097557	248	7.718495934959349
urd003	1	0	25.57387755102041	86	3.3628064351378955	240	9.384576098059243
urd004	1	0	27.29795918367347	81	2.967254784688995	236	8.645334928229666
urd005	1	0	19.121632653061223	78	4.079149590163935	231	12.080558401639346
urd006	1	0	24.842448979591836	89	3.5825775499474237	243	9.781644321766562
urd007	1	0	27.794285714285714	84	3.0222039473684212	237	8.526932565789474
urd008	1	0	26.33142857142857	80	3.0381944444444446	235	8.924696180555555
urd009	1	0	25.939591836734692	77	2.968435297079557	231	8.90530589123867
urd010	1	0	20.009795918367345	75	3.748164164490862	229	11.444394582245431
urd011	1	0	18.311836734693877	75	4.095711483594864	228	12.45096291012839
urd012	1	0	34.56	100	2.893518518518518	255	7.378472222222221
urd013	1	0	24.920816326530613	79	3.1700406184486374	232	9.309486373165619
urd014	1	0	27.245714285714286	85	3.119756711409396	240	8.808724832214764
urd015	1	0	23.379591836734694	79	3.3790153631284916	234	10.00872905027933
urd016	1	0	26.43591836734694	84	3.1774950592885376	239	9.040729990118576
