Count,Deleted_Word,Filename
1,that,d-rea1-m4_hyp.trn.dtl
1,thought,d-rea1-m4_hyp.trn.dtl
1,was,d-rea1-m4_hyp.trn.dtl
1,were,d-rea1-m4_hyp.trn.dtl
1,william,d-rea1-m4_hyp.trn.dtl
1,with,d-rea1-m4_hyp.trn.dtl
3,and,d-rea1-m6_hyp.trn.dtl
3,lily,d-rea1-m6_hyp.trn.dtl
2,rosa,d-rea1-m6_hyp.trn.dtl
2,they,d-rea1-m6_hyp.trn.dtl
1,ball,d-rea1-m6_hyp.trn.dtl
1,cinders,d-rea1-m6_hyp.trn.dtl
1,jewels,d-rea1-m6_hyp.trn.dtl
1,lived,d-rea1-m6_hyp.trn.dtl
1,thought,d-rea1-m6_hyp.trn.dtl
1,unfriendly,d-rea1-m6_hyp.trn.dtl
1,were,d-rea1-m6_hyp.trn.dtl
1,a,j-rea1-f1_hyp.trn.dtl
1,called,j-rea1-f1_hyp.trn.dtl
1,cinders,j-rea1-f1_hyp.trn.dtl
1,dreamed,j-rea1-f1_hyp.trn.dtl
1,had,j-rea1-f1_hyp.trn.dtl
1,lily,j-rea1-f1_hyp.trn.dtl
1,of,j-rea1-f1_hyp.trn.dtl
1,royal,j-rea1-f1_hyp.trn.dtl
1,they,j-rea1-f1_hyp.trn.dtl
1,to,j-rea1-f1_hyp.trn.dtl
1,were,j-rea1-f1_hyp.trn.dtl
1,yelled,j-rea1-f1_hyp.trn.dtl
1,lazy,j-rea1-f2_hyp.trn.dtl
1,my,j-rea1-f2_hyp.trn.dtl
1,poor,j-rea1-f2_hyp.trn.dtl
1,to,j-rea1-f2_hyp.trn.dtl
2,and,j-rea1-f3_hyp.trn.dtl
2,they,j-rea1-f3_hyp.trn.dtl
2,were,j-rea1-f3_hyp.trn.dtl
1,a,j-rea1-f3_hyp.trn.dtl
1,ball,j-rea1-f3_hyp.trn.dtl
1,called,j-rea1-f3_hyp.trn.dtl
1,cinders,j-rea1-f3_hyp.trn.dtl
1,day,j-rea1-f3_hyp.trn.dtl
1,gorgeous,j-rea1-f3_hyp.trn.dtl
1,lazy,j-rea1-f3_hyp.trn.dtl
1,lily,j-rea1-f3_hyp.trn.dtl
1,lived,j-rea1-f3_hyp.trn.dtl
1,one,j-rea1-f3_hyp.trn.dtl
1,other,j-rea1-f3_hyp.trn.dtl
1,the,j-rea1-f3_hyp.trn.dtl
1,to,j-rea1-f3_hyp.trn.dtl
1,unfriendly,j-rea1-f3_hyp.trn.dtl
1,very,j-rea1-f3_hyp.trn.dtl
1,was,j-rea1-f3_hyp.trn.dtl
1,yelled,j-rea1-f3_hyp.trn.dtl
2,they,j-rea1-f4_hyp.trn.dtl
1,a,j-rea1-f4_hyp.trn.dtl
1,announce,j-rea1-f4_hyp.trn.dtl
1,ball,j-rea1-f4_hyp.trn.dtl
1,cinders,j-rea1-f4_hyp.trn.dtl
1,day,j-rea1-f4_hyp.trn.dtl
1,gowns,j-rea1-f4_hyp.trn.dtl
1,howled,j-rea1-f4_hyp.trn.dtl
1,lily,j-rea1-f4_hyp.trn.dtl
1,one,j-rea1-f4_hyp.trn.dtl
1,that,j-rea1-f4_hyp.trn.dtl
1,were,j-rea1-f4_hyp.trn.dtl
1,a,j-rea1-f5_hyp.trn.dtl
1,and,j-rea1-f5_hyp.trn.dtl
1,gowns,j-rea1-f5_hyp.trn.dtl
1,hat,j-rea1-f5_hyp.trn.dtl
1,lily,j-rea1-f5_hyp.trn.dtl
1,old,j-rea1-f5_hyp.trn.dtl
1,son,j-rea1-f5_hyp.trn.dtl
1,their,j-rea1-f5_hyp.trn.dtl
1,they,j-rea1-f5_hyp.trn.dtl
1,time,j-rea1-f5_hyp.trn.dtl
1,yelled,j-rea1-f5_hyp.trn.dtl
1,ball,j-rea1-f6_hyp.trn.dtl
1,find,j-rea1-f6_hyp.trn.dtl
1,lazy,j-rea1-f6_hyp.trn.dtl
1,lily,j-rea1-f6_hyp.trn.dtl
1,queen's,j-rea1-f6_hyp.trn.dtl
1,they,j-rea1-f6_hyp.trn.dtl
1,a,j-rea1-f7_hyp.trn.dtl
1,and,j-rea1-f7_hyp.trn.dtl
1,came,j-rea1-f7_hyp.trn.dtl
1,day,j-rea1-f7_hyp.trn.dtl
1,girls,j-rea1-f7_hyp.trn.dtl
1,jewels,j-rea1-f7_hyp.trn.dtl
1,one,j-rea1-f7_hyp.trn.dtl
1,parties,j-rea1-f7_hyp.trn.dtl
1,poor,j-rea1-f7_hyp.trn.dtl
1,their,j-rea1-f7_hyp.trn.dtl
1,they,j-rea1-f7_hyp.trn.dtl
1,to,j-rea1-f7_hyp.trn.dtl
2,find,j-rea1-m1_hyp.trn.dtl
2,my,j-rea1-m1_hyp.trn.dtl
1,announce,j-rea1-m1_hyp.trn.dtl
1,ball,j-rea1-m1_hyp.trn.dtl
1,called,j-rea1-m1_hyp.trn.dtl
1,hat,j-rea1-m1_hyp.trn.dtl
1,howled,j-rea1-m1_hyp.trn.dtl
1,lazy,j-rea1-m1_hyp.trn.dtl
1,poor,j-rea1-m1_hyp.trn.dtl
1,was,j-rea1-m1_hyp.trn.dtl
2,the,j-rea1-m2_hyp.trn.dtl
1,a,j-rea1-m2_hyp.trn.dtl
1,er,j-rea1-m2_hyp.trn.dtl
1,hand,j-rea1-m2_hyp.trn.dtl
1,hat,j-rea1-m2_hyp.trn.dtl
1,howled,j-rea1-m2_hyp.trn.dtl
1,jewels,j-rea1-m2_hyp.trn.dtl
1,lazy,j-rea1-m2_hyp.trn.dtl
1,only,j-rea1-m2_hyp.trn.dtl
1,other,j-rea1-m2_hyp.trn.dtl
1,rosa,j-rea1-m2_hyp.trn.dtl
1,shouting,j-rea1-m2_hyp.trn.dtl
1,start,j-rea1-m2_hyp.trn.dtl
1,started,j-rea1-m2_hyp.trn.dtl
1,was,j-rea1-m2_hyp.trn.dtl
1,yelled,j-rea1-m2_hyp.trn.dtl
3,rosa,j-rea1-m3_hyp.trn.dtl
2,a,j-rea1-m3_hyp.trn.dtl
2,and,j-rea1-m3_hyp.trn.dtl
2,ball,j-rea1-m3_hyp.trn.dtl
2,he,j-rea1-m3_hyp.trn.dtl
2,lily,j-rea1-m3_hyp.trn.dtl
2,was,j-rea1-m3_hyp.trn.dtl
2,were,j-rea1-m3_hyp.trn.dtl
1,but,j-rea1-m3_hyp.trn.dtl
1,called,j-rea1-m3_hyp.trn.dtl
1,cinders,j-rea1-m3_hyp.trn.dtl
1,gowns,j-rea1-m3_hyp.trn.dtl
1,had,j-rea1-m3_hyp.trn.dtl
1,in,j-rea1-m3_hyp.trn.dtl
1,jewels,j-rea1-m3_hyp.trn.dtl
1,mother,j-rea1-m3_hyp.trn.dtl
1,one,j-rea1-m3_hyp.trn.dtl
1,poor,j-rea1-m3_hyp.trn.dtl
1,prince,j-rea1-m3_hyp.trn.dtl
1,son,j-rea1-m3_hyp.trn.dtl
1,the,j-rea1-m3_hyp.trn.dtl
1,their,j-rea1-m3_hyp.trn.dtl
1,they,j-rea1-m3_hyp.trn.dtl
1,thought,j-rea1-m3_hyp.trn.dtl
1,to,j-rea1-m3_hyp.trn.dtl
1,wall,j-rea1-m3_hyp.trn.dtl
1,wear,j-rea1-m3_hyp.trn.dtl
1,william,j-rea1-m3_hyp.trn.dtl
1,yelled,j-rea1-m3_hyp.trn.dtl
3,lily,j-rea1-m4_hyp.trn.dtl
2,and,j-rea1-m4_hyp.trn.dtl
1,all,j-rea1-m4_hyp.trn.dtl
1,but,j-rea1-m4_hyp.trn.dtl
1,called,j-rea1-m4_hyp.trn.dtl
1,girls,j-rea1-m4_hyp.trn.dtl
1,hand,j-rea1-m4_hyp.trn.dtl
1,her,j-rea1-m4_hyp.trn.dtl
1,lazy,j-rea1-m4_hyp.trn.dtl
1,queen's,j-rea1-m4_hyp.trn.dtl
1,rosa,j-rea1-m4_hyp.trn.dtl
1,the,j-rea1-m4_hyp.trn.dtl
1,they,j-rea1-m4_hyp.trn.dtl
1,was,j-rea1-m4_hyp.trn.dtl
2,their,j-rea1-m5_hyp.trn.dtl
1,all,j-rea1-m5_hyp.trn.dtl
1,and,j-rea1-m5_hyp.trn.dtl
1,came,j-rea1-m5_hyp.trn.dtl
1,find,j-rea1-m5_hyp.trn.dtl
1,had,j-rea1-m5_hyp.trn.dtl
1,hat,j-rea1-m5_hyp.trn.dtl
1,lazy,j-rea1-m5_hyp.trn.dtl
1,lea,j-rea1-m5_hyp.trn.dtl
1,my,j-rea1-m5_hyp.trn.dtl
1,old,j-rea1-m5_hyp.trn.dtl
1,one,j-rea1-m5_hyp.trn.dtl
1,rose,j-rea1-m5_hyp.trn.dtl
1,to,j-rea1-m5_hyp.trn.dtl
1,wedding,j-rea1-m5_hyp.trn.dtl
1,were,j-rea1-m5_hyp.trn.dtl
1,yelled,j-rea1-m5_hyp.trn.dtl
2,a,l-rea1-f1_hyp.trn.dtl
2,their,l-rea1-f1_hyp.trn.dtl
1,and,l-rea1-f1_hyp.trn.dtl
1,announce,l-rea1-f1_hyp.trn.dtl
1,at,l-rea1-f1_hyp.trn.dtl
1,ball,l-rea1-f1_hyp.trn.dtl
1,but,l-rea1-f1_hyp.trn.dtl
1,cinders,l-rea1-f1_hyp.trn.dtl
1,everyone,l-rea1-f1_hyp.trn.dtl
1,had,l-rea1-f1_hyp.trn.dtl
1,in,l-rea1-f1_hyp.trn.dtl
1,lily,l-rea1-f1_hyp.trn.dtl
1,my,l-rea1-f1_hyp.trn.dtl
1,rosa,l-rea1-f1_hyp.trn.dtl
1,they,l-rea1-f1_hyp.trn.dtl
2,find,l-rea1-f2_hyp.trn.dtl
2,lily,l-rea1-f2_hyp.trn.dtl
1,and,l-rea1-f2_hyp.trn.dtl
1,my,l-rea1-f2_hyp.trn.dtl
1,one,l-rea1-f2_hyp.trn.dtl
1,rosa,l-rea1-f2_hyp.trn.dtl
1,sep,l-rea1-f2_hyp.trn.dtl
1,they,l-rea1-f2_hyp.trn.dtl
2,a,l-rea1-f3_hyp.trn.dtl
2,ball,l-rea1-f3_hyp.trn.dtl
1,announce,l-rea1-f3_hyp.trn.dtl
1,but,l-rea1-f3_hyp.trn.dtl
1,came,l-rea1-f3_hyp.trn.dtl
1,for,l-rea1-f3_hyp.trn.dtl
1,howled,l-rea1-f3_hyp.trn.dtl
1,lazy,l-rea1-f3_hyp.trn.dtl
1,looking,l-rea1-f3_hyp.trn.dtl
1,messenger,l-rea1-f3_hyp.trn.dtl
1,one,l-rea1-f3_hyp.trn.dtl
1,rosa,l-rea1-f3_hyp.trn.dtl
1,she,l-rea1-f3_hyp.trn.dtl
1,to,l-rea1-f3_hyp.trn.dtl
1,a,l-rea1-f5_hyp.trn.dtl
1,and,l-rea1-f5_hyp.trn.dtl
1,bride,l-rea1-f5_hyp.trn.dtl
1,enough,l-rea1-f5_hyp.trn.dtl
1,girls,l-rea1-f5_hyp.trn.dtl
1,had,l-rea1-f5_hyp.trn.dtl
1,lazy,l-rea1-f5_hyp.trn.dtl
1,lily,l-rea1-f5_hyp.trn.dtl
5,and,l-rea1-f6_hyp.trn.dtl
5,the,l-rea1-f6_hyp.trn.dtl
4,had,l-rea1-f6_hyp.trn.dtl
3,ball,l-rea1-f6_hyp.trn.dtl
3,she,l-rea1-f6_hyp.trn.dtl
3,they,l-rea1-f6_hyp.trn.dtl
3,to,l-rea1-f6_hyp.trn.dtl
2,a,l-rea1-f6_hyp.trn.dtl
2,cinders,l-rea1-f6_hyp.trn.dtl
2,her,l-rea1-f6_hyp.trn.dtl
2,lily,l-rea1-f6_hyp.trn.dtl
2,of,l-rea1-f6_hyp.trn.dtl
2,royal,l-rea1-f6_hyp.trn.dtl
2,would,l-rea1-f6_hyp.trn.dtl
1,all,l-rea1-f6_hyp.trn.dtl
1,announce,l-rea1-f6_hyp.trn.dtl
1,at,l-rea1-f6_hyp.trn.dtl
1,be,l-rea1-f6_hyp.trn.dtl
1,buying,l-rea1-f6_hyp.trn.dtl
1,came,l-rea1-f6_hyp.trn.dtl
1,day,l-rea1-f6_hyp.trn.dtl
1,do,l-rea1-f6_hyp.trn.dtl
1,downs,l-rea1-f6_hyp.trn.dtl
1,dreamed,l-rea1-f6_hyp.trn.dtl
1,evening,l-rea1-f6_hyp.trn.dtl
1,gorgeous,l-rea1-f6_hyp.trn.dtl
1,gowns,l-rea1-f6_hyp.trn.dtl
1,hand,l-rea1-f6_hyp.trn.dtl
1,he,l-rea1-f6_hyp.trn.dtl
1,held,l-rea1-f6_hyp.trn.dtl
1,honour,l-rea1-f6_hyp.trn.dtl
1,in,l-rea1-f6_hyp.trn.dtl
1,look,l-rea1-f6_hyp.trn.dtl
1,me,l-rea1-f6_hyp.trn.dtl
1,messenger,l-rea1-f6_hyp.trn.dtl
1,old,l-rea1-f6_hyp.trn.dtl
1,one,l-rea1-f6_hyp.trn.dtl
1,palace,l-rea1-f6_hyp.trn.dtl
1,poor,l-rea1-f6_hyp.trn.dtl
1,prince,l-rea1-f6_hyp.trn.dtl
1,sisters,l-rea1-f6_hyp.trn.dtl
1,that,l-rea1-f6_hyp.trn.dtl
1,their,l-rea1-f6_hyp.trn.dtl
1,was,l-rea1-f6_hyp.trn.dtl
1,wear,l-rea1-f6_hyp.trn.dtl
1,when,l-rea1-f6_hyp.trn.dtl
1,william,l-rea1-f6_hyp.trn.dtl
1,lazy,l-rea1-m1_hyp.trn.dtl
1,prince,l-rea1-m1_hyp.trn.dtl
1,they,l-rea1-m1_hyp.trn.dtl
1,yelled,l-rea1-m1_hyp.trn.dtl
3,they,l-rea1-m2_hyp.trn.dtl
1,a,l-rea1-m2_hyp.trn.dtl
1,bride,l-rea1-m2_hyp.trn.dtl
1,day,l-rea1-m2_hyp.trn.dtl
1,enough,l-rea1-m2_hyp.trn.dtl
1,had,l-rea1-m2_hyp.trn.dtl
1,lazy,l-rea1-m2_hyp.trn.dtl
1,ma,l-rea1-m2_hyp.trn.dtl
1,old,l-rea1-m2_hyp.trn.dtl
1,one,l-rea1-m2_hyp.trn.dtl
1,royal,l-rea1-m2_hyp.trn.dtl
1,their,l-rea1-m2_hyp.trn.dtl
1,to,l-rea1-m2_hyp.trn.dtl
1,william,l-rea1-m2_hyp.trn.dtl
2,a,l-rea1-m3_hyp.trn.dtl
2,they,l-rea1-m3_hyp.trn.dtl
1,all,l-rea1-m3_hyp.trn.dtl
1,and,l-rea1-m3_hyp.trn.dtl
1,announce,l-rea1-m3_hyp.trn.dtl
1,ball,l-rea1-m3_hyp.trn.dtl
1,but,l-rea1-m3_hyp.trn.dtl
1,gowns,l-rea1-m3_hyp.trn.dtl
1,he,l-rea1-m3_hyp.trn.dtl
1,her,l-rea1-m3_hyp.trn.dtl
1,jewels,l-rea1-m3_hyp.trn.dtl
1,unfriendly,l-rea1-m3_hyp.trn.dtl
2,my,l-rea1-m4_hyp.trn.dtl
1,a,l-rea1-m4_hyp.trn.dtl
1,at,l-rea1-m4_hyp.trn.dtl
1,find,l-rea1-m4_hyp.trn.dtl
1,gowns,l-rea1-m4_hyp.trn.dtl
1,lazy,l-rea1-m4_hyp.trn.dtl
1,lily,l-rea1-m4_hyp.trn.dtl
4,they,l-rea1-m5_hyp.trn.dtl
2,and,l-rea1-m5_hyp.trn.dtl
2,ball,l-rea1-m5_hyp.trn.dtl
2,but,l-rea1-m5_hyp.trn.dtl
2,had,l-rea1-m5_hyp.trn.dtl
2,how,l-rea1-m5_hyp.trn.dtl
1,all,l-rea1-m5_hyp.trn.dtl
1,be,l-rea1-m5_hyp.trn.dtl
1,clothes,l-rea1-m5_hyp.trn.dtl
1,do,l-rea1-m5_hyp.trn.dtl
1,downs,l-rea1-m5_hyp.trn.dtl
1,dreamed,l-rea1-m5_hyp.trn.dtl
1,every,l-rea1-m5_hyp.trn.dtl
1,everyone,l-rea1-m5_hyp.trn.dtl
1,find,l-rea1-m5_hyp.trn.dtl
1,girls,l-rea1-m5_hyp.trn.dtl
1,hand,l-rea1-m5_hyp.trn.dtl
1,hat,l-rea1-m5_hyp.trn.dtl
1,held,l-rea1-m5_hyp.trn.dtl
1,howled,l-rea1-m5_hyp.trn.dtl
1,me,l-rea1-m5_hyp.trn.dtl
1,old,l-rea1-m5_hyp.trn.dtl
1,other,l-rea1-m5_hyp.trn.dtl
1,she,l-rea1-m5_hyp.trn.dtl
1,stepsisters,l-rea1-m5_hyp.trn.dtl
1,the,l-rea1-m5_hyp.trn.dtl
1,their,l-rea1-m5_hyp.trn.dtl
1,to,l-rea1-m5_hyp.trn.dtl
1,wanted,l-rea1-m5_hyp.trn.dtl
1,would,l-rea1-m5_hyp.trn.dtl
2,a,l-rea1-m6_hyp.trn.dtl
2,and,l-rea1-m6_hyp.trn.dtl
2,ball,l-rea1-m6_hyp.trn.dtl
2,rosa,l-rea1-m6_hyp.trn.dtl
2,they,l-rea1-m6_hyp.trn.dtl
2,was,l-rea1-m6_hyp.trn.dtl
1,announce,l-rea1-m6_hyp.trn.dtl
1,bride,l-rea1-m6_hyp.trn.dtl
1,divine,l-rea1-m6_hyp.trn.dtl
1,dreamed,l-rea1-m6_hyp.trn.dtl
1,had,l-rea1-m6_hyp.trn.dtl
1,he,l-rea1-m6_hyp.trn.dtl
1,help,l-rea1-m6_hyp.trn.dtl
1,jewels,l-rea1-m6_hyp.trn.dtl
1,lily,l-rea1-m6_hyp.trn.dtl
1,my,l-rea1-m6_hyp.trn.dtl
1,of,l-rea1-m6_hyp.trn.dtl
1,prin,l-rea1-m6_hyp.trn.dtl
1,prince,l-rea1-m6_hyp.trn.dtl
1,she,l-rea1-m6_hyp.trn.dtl
1,shouting,l-rea1-m6_hyp.trn.dtl
1,started,l-rea1-m6_hyp.trn.dtl
1,that,l-rea1-m6_hyp.trn.dtl
1,the,l-rea1-m6_hyp.trn.dtl
1,this,l-rea1-m6_hyp.trn.dtl
1,thought,l-rea1-m6_hyp.trn.dtl
1,to,l-rea1-m6_hyp.trn.dtl
1,wedding,l-rea1-m6_hyp.trn.dtl
1,william,l-rea1-m6_hyp.trn.dtl
1,yelled,l-rea1-m6_hyp.trn.dtl
2,lily,liv-rea1-f1_hyp.trn.dtl
1,a,liv-rea1-f1_hyp.trn.dtl
1,all,liv-rea1-f1_hyp.trn.dtl
1,at,liv-rea1-f1_hyp.trn.dtl
1,girls,liv-rea1-f1_hyp.trn.dtl
1,had,liv-rea1-f1_hyp.trn.dtl
1,hand,liv-rea1-f1_hyp.trn.dtl
1,howled,liv-rea1-f1_hyp.trn.dtl
1,jewels,liv-rea1-f1_hyp.trn.dtl
1,poor,liv-rea1-f1_hyp.trn.dtl
1,rosa,liv-rea1-f1_hyp.trn.dtl
1,royal,liv-rea1-f1_hyp.trn.dtl
1,shouting,liv-rea1-f1_hyp.trn.dtl
1,started,liv-rea1-f1_hyp.trn.dtl
1,their,liv-rea1-f1_hyp.trn.dtl
1,they,liv-rea1-f1_hyp.trn.dtl
1,thought,liv-rea1-f1_hyp.trn.dtl
1,yelled,liv-rea1-f1_hyp.trn.dtl
2,my,liv-rea1-f2_hyp.trn.dtl
1,a,liv-rea1-f2_hyp.trn.dtl
1,but,liv-rea1-f2_hyp.trn.dtl
1,do,liv-rea1-f2_hyp.trn.dtl
1,find,liv-rea1-f2_hyp.trn.dtl
1,had,liv-rea1-f2_hyp.trn.dtl
1,hat,liv-rea1-f2_hyp.trn.dtl
1,jewels,liv-rea1-f2_hyp.trn.dtl
1,rosa,liv-rea1-f2_hyp.trn.dtl
1,she,liv-rea1-f2_hyp.trn.dtl
1,that,liv-rea1-f2_hyp.trn.dtl
1,the,liv-rea1-f2_hyp.trn.dtl
1,their,liv-rea1-f2_hyp.trn.dtl
1,to,liv-rea1-f2_hyp.trn.dtl
1,when,liv-rea1-f2_hyp.trn.dtl
2,a,liv-rea1-f3_hyp.trn.dtl
2,lily,liv-rea1-f3_hyp.trn.dtl
2,rosa,liv-rea1-f3_hyp.trn.dtl
2,they,liv-rea1-f3_hyp.trn.dtl
1,and,liv-rea1-f3_hyp.trn.dtl
1,announce,liv-rea1-f3_hyp.trn.dtl
1,cinders,liv-rea1-f3_hyp.trn.dtl
1,dreamed,liv-rea1-f3_hyp.trn.dtl
1,girls,liv-rea1-f3_hyp.trn.dtl
1,he,liv-rea1-f3_hyp.trn.dtl
1,her,liv-rea1-f3_hyp.trn.dtl
1,poor,liv-rea1-f3_hyp.trn.dtl
1,that,liv-rea1-f3_hyp.trn.dtl
1,william,liv-rea1-f3_hyp.trn.dtl
2,the,liv-rea1-f4_hyp.trn.dtl
1,a,liv-rea1-f4_hyp.trn.dtl
1,b,liv-rea1-f4_hyp.trn.dtl
1,ball,liv-rea1-f4_hyp.trn.dtl
1,hat,liv-rea1-f4_hyp.trn.dtl
1,lazy,liv-rea1-f4_hyp.trn.dtl
1,of,liv-rea1-f4_hyp.trn.dtl
1,son,liv-rea1-f4_hyp.trn.dtl
1,were,liv-rea1-f4_hyp.trn.dtl
2,and,liv-rea1-f5_hyp.trn.dtl
2,cinders,liv-rea1-f5_hyp.trn.dtl
2,lily,liv-rea1-f5_hyp.trn.dtl
2,my,liv-rea1-f5_hyp.trn.dtl
2,rosa,liv-rea1-f5_hyp.trn.dtl
2,the,liv-rea1-f5_hyp.trn.dtl
1,a,liv-rea1-f5_hyp.trn.dtl
1,at,liv-rea1-f5_hyp.trn.dtl
1,but,liv-rea1-f5_hyp.trn.dtl
1,called,liv-rea1-f5_hyp.trn.dtl
1,came,liv-rea1-f5_hyp.trn.dtl
1,everyone,liv-rea1-f5_hyp.trn.dtl
1,find,liv-rea1-f5_hyp.trn.dtl
1,gown,liv-rea1-f5_hyp.trn.dtl
1,hat,liv-rea1-f5_hyp.trn.dtl
1,her,liv-rea1-f5_hyp.trn.dtl
1,howled,liv-rea1-f5_hyp.trn.dtl
1,lazy,liv-rea1-f5_hyp.trn.dtl
1,poor,liv-rea1-f5_hyp.trn.dtl
1,shouting,liv-rea1-f5_hyp.trn.dtl
1,started,liv-rea1-f5_hyp.trn.dtl
1,they,liv-rea1-f5_hyp.trn.dtl
4,the,liv-rea1-f6_hyp.trn.dtl
3,a,liv-rea1-f6_hyp.trn.dtl
3,they,liv-rea1-f6_hyp.trn.dtl
3,was,liv-rea1-f6_hyp.trn.dtl
2,and,liv-rea1-f6_hyp.trn.dtl
2,ball,liv-rea1-f6_hyp.trn.dtl
2,cinders,liv-rea1-f6_hyp.trn.dtl
2,her,liv-rea1-f6_hyp.trn.dtl
1,all,liv-rea1-f6_hyp.trn.dtl
1,announce,liv-rea1-f6_hyp.trn.dtl
1,arrived,liv-rea1-f6_hyp.trn.dtl
1,at,liv-rea1-f6_hyp.trn.dtl
1,be,liv-rea1-f6_hyp.trn.dtl
1,bride,liv-rea1-f6_hyp.trn.dtl
1,but,liv-rea1-f6_hyp.trn.dtl
1,came,liv-rea1-f6_hyp.trn.dtl
1,day,liv-rea1-f6_hyp.trn.dtl
1,divine,liv-rea1-f6_hyp.trn.dtl
1,enough,liv-rea1-f6_hyp.trn.dtl
1,evening,liv-rea1-f6_hyp.trn.dtl
1,for,liv-rea1-f6_hyp.trn.dtl
1,girls,liv-rea1-f6_hyp.trn.dtl
1,gorgeous,liv-rea1-f6_hyp.trn.dtl
1,gowns,liv-rea1-f6_hyp.trn.dtl
1,had,liv-rea1-f6_hyp.trn.dtl
1,hat,liv-rea1-f6_hyp.trn.dtl
1,he,liv-rea1-f6_hyp.trn.dtl
1,held,liv-rea1-f6_hyp.trn.dtl
1,lazy,liv-rea1-f6_hyp.trn.dtl
1,lily,liv-rea1-f6_hyp.trn.dtl
1,looking,liv-rea1-f6_hyp.trn.dtl
1,messenger,liv-rea1-f6_hyp.trn.dtl
1,mother,liv-rea1-f6_hyp.trn.dtl
1,my,liv-rea1-f6_hyp.trn.dtl
1,one,liv-rea1-f6_hyp.trn.dtl
1,other,liv-rea1-f6_hyp.trn.dtl
1,poor,liv-rea1-f6_hyp.trn.dtl
1,prince,liv-rea1-f6_hyp.trn.dtl
1,rosa,liv-rea1-f6_hyp.trn.dtl
1,royal,liv-rea1-f6_hyp.trn.dtl
1,shouting,liv-rea1-f6_hyp.trn.dtl
1,so,liv-rea1-f6_hyp.trn.dtl
1,their,liv-rea1-f6_hyp.trn.dtl
1,this,liv-rea1-f6_hyp.trn.dtl
1,thought,liv-rea1-f6_hyp.trn.dtl
1,to,liv-rea1-f6_hyp.trn.dtl
1,wear,liv-rea1-f6_hyp.trn.dtl
1,when,liv-rea1-f6_hyp.trn.dtl
1,william,liv-rea1-f6_hyp.trn.dtl
1,would,liv-rea1-f6_hyp.trn.dtl
1,yelled,liv-rea1-f6_hyp.trn.dtl
5,they,liv-rea1-f7_hyp.trn.dtl
3,and,liv-rea1-f7_hyp.trn.dtl
3,rosa,liv-rea1-f7_hyp.trn.dtl
3,were,liv-rea1-f7_hyp.trn.dtl
2,a,liv-rea1-f7_hyp.trn.dtl
2,ball,liv-rea1-f7_hyp.trn.dtl
2,gowns,liv-rea1-f7_hyp.trn.dtl
2,had,liv-rea1-f7_hyp.trn.dtl
2,lily,liv-rea1-f7_hyp.trn.dtl
2,their,liv-rea1-f7_hyp.trn.dtl
2,to,liv-rea1-f7_hyp.trn.dtl
2,wanted,liv-rea1-f7_hyp.trn.dtl
1,announce,liv-rea1-f7_hyp.trn.dtl
1,arrived,liv-rea1-f7_hyp.trn.dtl
1,at,liv-rea1-f7_hyp.trn.dtl
1,bad,liv-rea1-f7_hyp.trn.dtl
1,but,liv-rea1-f7_hyp.trn.dtl
1,buy,liv-rea1-f7_hyp.trn.dtl
1,cinders,liv-rea1-f7_hyp.trn.dtl
1,divine,liv-rea1-f7_hyp.trn.dtl
1,enough,liv-rea1-f7_hyp.trn.dtl
1,get,liv-rea1-f7_hyp.trn.dtl
1,girls,liv-rea1-f7_hyp.trn.dtl
1,hairbrushes,liv-rea1-f7_hyp.trn.dtl
1,hairpins,liv-rea1-f7_hyp.trn.dtl
1,hairspray,liv-rea1-f7_hyp.trn.dtl
1,he,liv-rea1-f7_hyp.trn.dtl
1,help,liv-rea1-f7_hyp.trn.dtl
1,her,liv-rea1-f7_hyp.trn.dtl
1,howled,liv-rea1-f7_hyp.trn.dtl
1,in,liv-rea1-f7_hyp.trn.dtl
1,jewels,liv-rea1-f7_hyp.trn.dtl
1,lazy,liv-rea1-f7_hyp.trn.dtl
1,mood,liv-rea1-f7_hyp.trn.dtl
1,mother,liv-rea1-f7_hyp.trn.dtl
1,new,liv-rea1-f7_hyp.trn.dtl
1,other,liv-rea1-f7_hyp.trn.dtl
1,ready,liv-rea1-f7_hyp.trn.dtl
1,said,liv-rea1-f7_hyp.trn.dtl
1,shouting,liv-rea1-f7_hyp.trn.dtl
1,sisters,liv-rea1-f7_hyp.trn.dtl
1,so,liv-rea1-f7_hyp.trn.dtl
1,some,liv-rea1-f7_hyp.trn.dtl
1,started,liv-rea1-f7_hyp.trn.dtl
1,that,liv-rea1-f7_hyp.trn.dtl
1,the,liv-rea1-f7_hyp.trn.dtl
1,they'd,liv-rea1-f7_hyp.trn.dtl
1,this,liv-rea1-f7_hyp.trn.dtl
1,thought,liv-rea1-f7_hyp.trn.dtl
1,was,liv-rea1-f7_hyp.trn.dtl
1,william,liv-rea1-f7_hyp.trn.dtl
1,yelled,liv-rea1-f7_hyp.trn.dtl
2,and,liv-rea1-m1_hyp.trn.dtl
2,lily,liv-rea1-m1_hyp.trn.dtl
1,announce,liv-rea1-m1_hyp.trn.dtl
1,ball,liv-rea1-m1_hyp.trn.dtl
1,downs,liv-rea1-m1_hyp.trn.dtl
1,gowns,liv-rea1-m1_hyp.trn.dtl
1,hand,liv-rea1-m1_hyp.trn.dtl
1,he,liv-rea1-m1_hyp.trn.dtl
